Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/02/2022 02:27,93,,93,,0,81.1,,47,,0
03/02/2022 02:42,94,,94,,0,81.1,,48,,0
03/02/2022 02:57,92,,92,,0,81.0,,49,,0
03/02/2022 03:12,101,,102,,0,81.1,,49,,0
03/02/2022 03:27,75,,76,,0,81.7,,47,,0
03/02/2022 03:42,58,,58,,0,82.0,,46,,0
03/02/2022 03:57,55,,55,,0,82.4,,45,,0
03/02/2022 04:12,71,,75,,0,83.1,,44,,0
03/02/2022 04:27,215,,249,,0,83.5,,43,,0
03/02/2022 04:42,114,,125,,0,84.0,,43,,0
03/02/2022 04:57,73,,76,,0,84.6,,42,,0
03/02/2022 05:12,53,,54,,0,84.9,,42,,0
03/02/2022 05:27,50,,51,,0,85.5,,41,,0
03/02/2022 05:42,54,,54,,0,86.2,,40,,0
03/02/2022 05:57,59,,60,,0,86.5,,39,,8
03/02/2022 06:12,64,,65,,0,87.3,,39,,0
03/02/2022 06:27,64,,64,,0,87.6,,39,,0
03/02/2022 06:42,73,,75,,0,88.2,,39,,0
03/02/2022 06:57,83,,83,,0,88.9,,38,,0
03/02/2022 07:12,48,,48,,0,89.6,,38,,0
03/02/2022 07:27,44,,44,,0,90.1,,36,,0
03/02/2022 07:42,35,,35,,0,90.9,,32,,0
03/02/2022 07:57,37,,38,,0,91.6,,32,,0
03/02/2022 08:12,38,,38,,0,92.1,,32,,0
03/02/2022 08:27,45,,46,,0,92.3,,31,,0
03/02/2022 08:42,45,,45,,0,92.8,,32,,0
03/02/2022 08:57,39,,39,,0,92.8,,32,,0
03/02/2022 09:12,35,,35,,0,93.2,,31,,0
03/02/2022 09:27,37,,37,,0,93.4,,30,,0
03/02/2022 09:42,35,,35,,0,93.7,,30,,0
03/02/2022 09:57,35,,35,,0,93.9,,29,,0
03/02/2022 10:12,34,,34,,0,94.3,,29,,0
03/02/2022 10:27,36,,37,,0,94.5,,27,,0
03/02/2022 10:42,32,,32,,0,94.1,,26,,0
03/02/2022 10:57,32,,33,,0,93.7,,27,,0
03/02/2022 11:12,34,,34,,0,93.2,,27,,0
03/02/2022 11:27,37,,37,,0,92.5,,27,,0
03/02/2022 11:42,40,,41,,0,91.9,,28,,0
03/02/2022 11:57,41,,41,,0,91.8,,29,,0
03/02/2022 12:12,44,,44,,0,91.4,,30,,0
03/02/2022 12:27,51,,52,,0,91.0,,31,,0
03/02/2022 12:42,58,,58,,0,90.5,,34,,0
03/02/2022 12:57,62,,62,,0,90.1,,35,,0
03/02/2022 13:12,63,,63,,0,89.8,,35,,0
03/02/2022 13:27,72,,72,,0,89.8,,36,,0
03/02/2022 13:42,82,,82,,0,89.4,,37,,0
03/02/2022 13:57,99,,100,,0,89.2,,38,,0
03/02/2022 14:12,117,,118,,0,88.7,,39,,0
03/02/2022 14:27,114,,115,,0,88.3,,39,,0
03/02/2022 14:42,113,,114,,0,88.2,,40,,0
03/02/2022 14:57,119,,119,,0,88.3,,40,,0
03/02/2022 15:12,112,,113,,0,88.2,,40,,0
03/02/2022 15:27,111,,112,,0,88.0,,40,,0
03/02/2022 15:42,109,,110,,0,88.2,,40,,0
03/02/2022 15:57,115,,115,,16,87.8,,42,,16
03/02/2022 16:12,112,,113,,0,87.3,,43,,0
03/02/2022 16:27,114,,115,,0,86.9,,44,,0
03/02/2022 16:42,112,,112,,0,86.5,,44,,0
03/02/2022 16:57,110,,110,,0,86.5,,44,,0
03/02/2022 17:12,101,,102,,0,86.7,,43,,0
03/02/2022 17:27,105,,106,,0,86.7,,44,,0
03/02/2022 17:42,108,,109,,0,86.7,,45,,0
03/02/2022 17:57,107,,108,,0,86.5,,45,,0
03/02/2022 18:12,108,,109,,0,86.4,,45,,0
03/02/2022 18:27,128,,131,,0,86.2,,46,,0
03/02/2022 18:42,169,,178,,0,86.0,,46,,0
03/02/2022 18:57,118,,120,,0,85.8,,45,,0
03/02/2022 19:12,126,,129,,0,85.6,,46,,0
03/02/2022 19:27,131,,135,,0,85.5,,46,,0
03/02/2022 19:42,127,,130,,0,85.3,,47,,0
03/02/2022 19:57,108,,110,,0,84.9,,46,,0
03/02/2022 20:12,128,,132,,0,84.7,,47,,0
03/02/2022 20:27,152,,158,,0,84.4,,47,,0
03/02/2022 20:42,152,,158,,0,84.2,,47,,0
03/02/2022 20:57,138,,141,,0,84.0,,48,,0
03/02/2022 21:12,124,,126,,0,84.0,,48,,0
03/02/2022 21:27,122,,125,,0,84.0,,47,,0
03/02/2022 21:42,108,,109,,0,83.8,,47,,0
03/02/2022 21:57,105,,106,,0,83.7,,48,,0
03/02/2022 22:12,110,,112,,0,83.3,,48,,0
03/02/2022 22:27,120,,122,,0,82.9,,48,,0
03/02/2022 22:42,121,,123,,0,82.6,,48,,0
03/02/2022 22:57,111,,112,,0,82.4,,48,,0
03/02/2022 23:12,112,,113,,0,82.2,,48,,0
03/02/2022 23:27,116,,118,,0,82.0,,49,,0
03/02/2022 23:42,119,,120,,0,82.0,,49,,0
03/02/2022 23:57,117,,119,,0,81.7,,49,,0
03/03/2022 00:12,114,,115,,0,81.5,,50,,0
03/03/2022 00:27,113,,114,,0,81.3,,50,,0
03/03/2022 00:42,116,,117,,0,81.3,,50,,0
03/03/2022 00:57,120,,122,,0,81.3,,50,,0
03/03/2022 01:12,118,,119,,0,81.5,,50,,0
03/03/2022 01:27,114,,115,,0,81.5,,49,,0
03/03/2022 01:42,98,,99,,0,81.5,,47,,0
03/03/2022 01:57,96,,97,,0,81.5,,47,,0
03/03/2022 02:12,84,,85,,0,81.7,,46,,0
03/03/2022 02:27,78,,78,,0,81.5,,46,,0
03/03/2022 02:42,71,,72,,0,81.1,,46,,0
03/03/2022 02:57,77,,77,,0,81.3,,46,,0
03/03/2022 03:12,66,,67,,0,81.9,,46,,0
03/03/2022 03:27,69,,69,,0,82.4,,46,,0
03/03/2022 03:42,63,,63,,0,82.9,,45,,0
03/03/2022 03:57,56,,56,,0,83.3,,42,,0
03/03/2022 04:12,141,,152,,0,83.7,,41,,8
03/03/2022 04:27,101,,107,,0,84.2,,41,,0
03/03/2022 04:42,54,,55,,0,84.6,,40,,0
03/03/2022 04:57,57,,57,,0,84.9,,39,,0
03/03/2022 05:12,51,,51,,0,85.3,,39,,0
03/03/2022 05:27,54,,54,,0,85.6,,39,,0
03/03/2022 05:42,58,,59,,0,86.2,,39,,0
03/03/2022 05:57,82,,84,,0,86.9,,39,,0
03/03/2022 06:12,55,,55,,16,87.6,,38,,16
03/03/2022 06:27,68,,69,,0,88.3,,38,,0
03/03/2022 06:42,59,,59,,0,88.7,,37,,0
03/03/2022 06:57,62,,62,,0,89.2,,36,,0
