Country,Serial Number,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
India,81432130003,IITK04_Aliganj,03/01/2022 00:00,80.951876,26.901733,False,69.0,72.5,,72.75,73.0,,644.0,746.8,750.2,750.8,750.8,0.56,20.0,58.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 01:00,80.951876,26.901733,False,82.0,86.25,,87.0,87.25,,767.0,889.8,894.2,894.5,894.5,0.56,20.0,58.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 02:00,80.951876,26.901733,False,73.5,77.75,,78.25,78.25,,667.8,774.2,778.0,778.5,778.5,0.56,23.9,51.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 03:00,80.951876,26.901733,False,72.75,76.5,,76.75,76.75,,600.2,695.5,698.8,698.8,699.2,0.54,35.3,31.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 04:00,80.951876,26.901733,False,71.0,74.5,,75.0,75.0,,566.2,656.2,659.2,659.2,659.2,0.54,39.6,26.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 05:00,80.951876,26.901733,False,37.25,39.0,,39.5,39.5,,308.0,356.8,358.2,358.2,358.2,0.55,34.3,31.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 06:00,80.951876,26.901733,False,27.75,29.0,,29.25,29.25,,240.0,278.0,279.0,279.2,279.5,0.55,29.2,37.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 07:00,80.951876,26.901733,False,22.0,23.5,,23.5,23.75,,192.0,222.5,223.5,223.5,223.5,0.54,28.9,35.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 08:00,80.951876,26.901733,False,20.25,21.25,,21.25,21.25,,173.0,200.5,201.2,201.5,201.5,0.54,28.7,34.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 09:00,80.951876,26.901733,False,16.5,17.5,,17.5,17.5,,143.0,166.0,166.5,166.5,166.5,0.55,28.5,32.3,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 10:00,80.951876,26.901733,False,17.75,18.5,,18.5,18.5,,154.2,178.8,179.5,179.5,179.5,0.54,28.3,34.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 11:00,80.951876,26.901733,False,18.5,19.5,,19.5,19.5,,163.5,189.5,190.5,190.5,190.5,0.54,27.8,35.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 12:00,80.951876,26.901733,False,21.25,22.25,,22.25,22.5,,187.5,217.8,218.8,218.8,218.8,0.54,26.7,37.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 13:00,80.951876,26.901733,False,36.75,38.5,,39.0,39.0,,327.5,379.8,381.5,381.8,381.8,0.56,25.6,41.7,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 14:00,80.951876,26.901733,False,40.75,42.75,,42.75,42.75,,364.0,422.2,424.2,424.2,424.2,0.56,24.9,46.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 15:00,80.951876,26.901733,False,44.0,46.0,,46.5,46.5,,394.0,457.2,459.2,459.2,459.5,0.56,24.5,46.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 16:00,80.951876,26.901733,False,48.33,51.0,,51.0,51.33,,440.3,510.7,513.0,513.0,513.3,0.55,23.4,49.0,15.0,3.0
India,81432130003,IITK04_Aliganj,03/01/2022 17:00,80.951876,26.901733,False,54.25,56.75,,57.25,57.25,,491.0,569.2,572.2,572.2,572.2,0.56,23.2,49.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 18:00,80.951876,26.901733,False,65.25,69.0,,69.25,69.75,,595.5,691.0,694.5,695.0,695.0,0.57,22.8,49.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 19:00,80.951876,26.901733,False,68.5,72.25,,72.75,73.25,,629.0,729.5,733.8,733.8,733.8,0.57,22.0,52.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 20:00,80.951876,26.901733,False,65.25,69.0,,69.25,69.5,,603.2,699.8,703.2,703.5,703.5,0.56,21.6,53.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 21:00,80.951876,26.901733,False,62.25,65.5,,66.0,66.25,,577.8,670.2,673.2,673.2,673.5,0.56,21.0,54.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 22:00,80.951876,26.901733,False,65.25,69.0,,69.0,69.0,,607.8,704.8,708.2,708.2,708.5,0.55,20.7,56.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/01/2022 23:00,80.951876,26.901733,False,68.75,72.0,,72.75,72.75,,641.2,743.2,747.0,747.2,747.5,0.55,20.2,57.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 00:00,80.951876,26.901733,False,81.75,85.75,,86.25,86.5,,763.5,885.2,889.8,890.2,890.2,0.56,19.9,58.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 01:00,80.951876,26.901733,False,87.0,91.5,,92.0,92.25,,811.2,940.8,945.2,945.2,946.0,0.56,20.3,56.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 02:00,80.951876,26.901733,False,78.75,82.75,,82.75,83.0,,702.2,814.0,817.8,818.0,818.2,0.55,25.4,45.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 03:00,80.951876,26.901733,False,70.0,73.5,,73.5,73.75,,568.2,658.8,662.0,662.2,662.5,0.54,37.0,27.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 04:00,80.951876,26.901733,False,73.75,77.25,,77.75,77.75,,582.8,675.5,678.5,679.0,679.0,0.55,40.4,24.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 05:00,80.951876,26.901733,False,46.75,49.25,,49.5,49.5,,387.5,449.2,451.5,451.5,451.5,0.56,34.2,29.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 06:00,80.951876,26.901733,False,32.25,34.25,,34.25,34.25,,281.2,326.0,327.5,328.0,328.0,0.55,29.3,34.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 07:00,80.951876,26.901733,False,34.25,35.5,,35.75,36.0,,294.0,341.0,342.2,342.5,342.5,0.55,28.9,34.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 08:00,80.951876,26.901733,False,32.25,34.25,,34.25,34.25,,279.8,324.5,325.8,325.8,325.8,0.55,28.8,35.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 09:00,80.951876,26.901733,False,31.33,32.67,,32.67,32.67,,270.7,314.3,315.3,315.3,315.3,0.55,28.6,36.5,15.0,3.0
India,81432130003,IITK04_Aliganj,03/02/2022 11:00,80.951876,26.901733,False,25.25,26.5,,26.5,26.75,,220.2,255.5,256.5,256.5,256.8,0.55,28.1,37.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 12:00,80.951876,26.901733,False,26.5,27.75,,28.0,28.0,,233.2,270.2,271.5,271.8,271.8,0.55,27.2,39.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 13:00,80.951876,26.901733,False,36.25,38.25,,38.5,38.5,,321.2,373.0,374.5,374.8,374.8,0.56,26.1,45.2,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 14:00,80.951876,26.901733,False,46.25,48.75,,48.75,49.0,,413.0,479.0,481.5,481.5,481.5,0.56,25.2,49.3,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 15:00,80.951876,26.901733,False,52.0,54.5,,55.0,55.0,,467.0,541.5,544.0,544.2,544.2,0.56,24.5,51.8,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 16:00,80.951876,26.901733,False,52.0,54.75,,55.25,55.25,,470.0,545.0,547.5,548.0,548.0,0.56,24.1,51.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 17:00,80.951876,26.901733,False,50.0,52.75,,53.0,53.0,,453.2,525.5,528.2,528.5,528.5,0.56,23.8,50.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 18:00,80.951876,26.901733,False,55.75,58.75,,59.25,59.5,,509.0,590.0,592.5,593.2,593.2,0.56,23.1,52.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 19:00,80.951876,26.901733,False,60.5,63.75,,64.0,64.25,,553.5,641.8,644.8,645.0,645.2,0.56,22.5,54.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 20:00,80.951876,26.901733,False,62.25,65.25,,65.75,65.75,,570.2,661.2,664.5,665.0,665.0,0.56,22.1,56.5,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 21:00,80.951876,26.901733,False,64.0,67.5,,67.75,68.0,,588.8,682.8,686.0,686.8,686.8,0.56,21.7,57.0,15.0,4.0
India,81432130003,IITK04_Aliganj,03/02/2022 22:00,80.951876,26.901733,False,68.0,72.0,,72.0,72.0,,628.3,728.7,732.3,732.3,733.0,0.56,21.1,58.3,15.0,3.0
India,81432130003,IITK04_Aliganj,03/02/2022 23:00,80.951876,26.901733,False,70.5,74.5,,75.0,75.25,,655.8,760.8,764.8,765.0,765.0,0.56,20.8,59.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 00:00,80.92728,26.76774,False,51.75,54.25,,54.75,54.75,,480.5,557.2,559.8,560.0,560.2,0.58,16.6,67.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 01:00,80.92728,26.76774,False,60.5,63.5,,64.25,64.25,,559.8,649.5,652.2,652.8,652.8,0.59,17.0,67.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 02:00,80.92728,26.76774,False,82.5,87.25,,87.25,87.5,,751.5,871.8,876.0,876.5,876.8,0.59,19.1,62.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 03:00,80.92728,26.76774,False,67.75,71.25,,71.75,72.0,,600.8,697.0,700.2,700.8,700.8,0.59,22.0,54.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 04:00,80.92728,26.76774,False,69.5,73.25,,73.75,73.75,,599.2,694.8,697.8,698.0,698.8,0.58,25.2,47.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 05:00,80.92728,26.76774,False,33.25,35.0,,35.25,35.75,,283.2,328.2,330.0,330.0,330.0,0.58,27.6,39.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 06:00,80.92728,26.76774,False,28.75,30.0,,30.25,30.25,,240.2,278.5,279.8,280.0,280.0,0.57,29.1,36.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 07:00,80.92728,26.76774,False,24.75,25.75,,26.0,26.25,,203.0,235.0,236.0,236.0,236.2,0.56,30.8,32.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 08:00,80.92728,26.76774,False,19.25,20.25,,20.25,20.25,,159.2,184.5,185.0,185.2,185.2,0.56,31.2,28.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 09:00,80.92728,26.76774,False,19.25,20.25,,20.25,20.25,,156.2,181.0,182.0,182.0,182.0,0.56,32.2,27.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 10:00,80.92728,26.76774,False,19.75,20.75,,20.75,20.75,,161.0,187.0,187.5,187.8,187.8,0.56,31.3,29.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 11:00,80.92728,26.76774,False,20.25,21.5,,21.5,21.5,,167.2,194.0,194.8,195.0,195.0,0.56,30.4,29.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 12:00,80.92728,26.76774,False,24.75,26.5,,26.5,26.5,,212.8,246.5,247.8,247.8,247.8,0.57,27.0,37.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 13:00,80.92728,26.76774,False,31.25,32.75,,32.75,32.75,,270.5,313.8,314.8,315.0,315.0,0.57,24.6,42.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 14:00,80.92728,26.76774,False,39.75,41.75,,42.0,42.0,,351.5,407.5,409.5,409.5,409.8,0.57,23.0,46.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 15:00,80.92728,26.76774,False,43.0,45.0,,45.0,45.0,,381.5,442.0,444.2,444.5,444.5,0.58,21.9,49.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 16:00,80.92728,26.76774,False,56.75,59.75,,60.25,60.25,,509.8,590.8,593.8,593.8,594.0,0.58,21.0,52.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 17:00,80.92728,26.76774,False,63.0,66.25,,66.5,66.75,,567.5,657.8,661.2,661.2,661.2,0.58,20.4,55.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 18:00,80.92728,26.76774,False,63.25,66.75,,67.0,67.25,,574.5,666.2,669.5,669.8,669.8,0.58,19.7,58.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 19:00,80.92728,26.76774,False,63.25,66.75,,67.0,67.25,,575.5,667.5,671.0,671.2,671.5,0.59,19.3,60.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 20:00,80.92728,26.76774,False,76.25,81.0,,81.75,82.25,,693.2,806.0,811.0,811.5,811.8,0.6,18.7,62.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 21:00,80.92728,26.76774,False,69.75,74.0,,74.5,74.75,,642.8,746.2,750.2,750.5,750.5,0.6,17.8,64.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 22:00,80.92728,26.76774,False,84.75,91.5,,93.25,94.75,,775.5,905.0,912.2,913.0,913.8,0.61,17.5,65.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/01/2022 23:00,80.92728,26.76774,False,77.75,82.25,,82.75,83.0,,720.8,836.2,840.5,841.0,841.5,0.59,17.1,66.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 00:00,80.92728,26.76774,False,87.0,92.25,,93.25,93.5,,809.2,939.8,945.0,945.8,945.8,0.6,16.6,68.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 01:00,80.92728,26.76774,False,105.0,111.75,,113.0,114.0,,970.8,1128.8,1136.2,1137.0,1137.2,0.61,16.9,67.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 02:00,80.92728,26.76774,False,102.25,108.5,,109.5,110.0,,925.8,1075.2,1081.5,1082.0,1082.2,0.6,20.0,59.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 03:00,80.92728,26.76774,False,61.75,65.5,,65.75,66.0,,544.0,631.5,634.5,635.0,635.2,0.59,23.1,47.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 04:00,80.92728,26.76774,False,57.75,60.5,,61.25,61.5,,491.8,570.8,573.5,574.0,574.0,0.59,26.3,40.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 05:00,80.92728,26.76774,False,45.0,47.5,,47.75,47.75,,377.2,437.8,439.8,440.0,440.2,0.58,28.9,35.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 06:00,80.92728,26.76774,False,43.5,45.5,,45.5,45.75,,358.0,415.2,417.2,417.5,417.5,0.58,30.3,31.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 07:00,80.92728,26.76774,False,42.5,44.75,,44.75,44.75,,342.5,397.0,399.0,399.0,399.0,0.57,33.4,27.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 08:00,80.92728,26.76774,False,30.75,32.5,,32.5,32.5,,251.0,291.0,292.2,292.2,292.2,0.56,33.0,27.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 09:00,80.92728,26.76774,False,30.5,32.25,,32.25,32.25,,247.5,287.0,288.2,288.2,288.2,0.56,33.2,27.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 10:00,80.92728,26.76774,False,31.75,33.25,,33.25,33.25,,258.8,299.8,301.2,301.2,301.2,0.56,32.5,30.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 11:00,80.92728,26.76774,False,32.25,34.0,,34.0,34.0,,264.8,306.8,308.5,308.5,308.5,0.56,31.6,33.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 12:00,80.92728,26.76774,False,32.0,33.75,,33.75,33.75,,270.0,313.0,314.2,314.8,314.8,0.57,28.2,37.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 13:00,80.92728,26.76774,False,45.5,47.5,,47.75,48.0,,390.2,452.5,454.8,454.8,455.0,0.58,25.5,44.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 14:00,80.92728,26.76774,False,53.25,56.25,,56.25,56.5,,465.8,540.0,543.0,543.2,543.2,0.58,24.0,50.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 15:00,80.92728,26.76774,False,54.75,57.75,,58.0,58.25,,481.2,558.5,561.2,561.8,561.8,0.59,23.0,53.3,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 16:00,80.92728,26.76774,False,50.25,53.25,,53.25,53.5,,447.5,519.0,521.2,521.5,521.5,0.58,22.5,53.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 17:00,80.92728,26.76774,False,51.0,53.5,,54.0,54.0,,451.0,523.0,525.2,525.5,525.5,0.58,22.2,53.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 18:00,80.92728,26.76774,False,63.25,66.75,,67.25,67.75,,566.8,657.8,661.5,661.5,661.8,0.59,20.6,58.2,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 19:00,80.92728,26.76774,False,104.0,111.25,,113.0,114.0,,935.5,1089.5,1097.2,1097.8,1098.5,0.62,19.7,61.8,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 20:00,80.92728,26.76774,False,139.75,151.5,,155.75,158.0,,1267.2,1480.2,1493.2,1495.0,1495.8,0.64,18.6,65.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 21:00,80.92728,26.76774,False,220.5,246.25,,259.0,265.5,,1974.2,2325.2,2356.0,2360.8,2362.0,0.67,18.4,66.5,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 22:00,80.92728,26.76774,False,212.75,240.5,,254.25,261.5,,1904.0,2248.5,2281.5,2286.2,2288.0,0.67,18.2,67.0,15.0,4.0
India,81432130004,IITK14_BR Ambedkar Univ,03/02/2022 23:00,80.92728,26.76774,False,119.75,129.25,,132.0,133.75,,1091.8,1274.0,1284.5,1285.5,1286.2,0.63,17.9,67.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 00:00,80.918403,26.839049,False,79.5,83.5,,83.75,83.75,,587.2,680.5,683.8,684.0,684.0,0.55,19.2,60.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 01:00,80.918403,26.839049,False,101.25,106.25,,106.25,106.75,,748.5,867.5,871.5,871.5,872.0,0.56,19.2,61.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 02:00,80.918403,26.839049,False,100.75,106.0,,106.0,106.25,,737.2,854.5,858.5,858.8,859.0,0.56,20.4,58.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 03:00,80.918403,26.839049,False,98.5,104.0,,104.25,104.25,,710.5,823.8,827.5,827.8,827.8,0.56,21.9,54.3,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 04:00,80.918403,26.839049,False,79.0,83.25,,83.5,83.75,,556.8,645.0,648.2,648.5,648.5,0.56,25.1,46.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 05:00,80.918403,26.839049,False,52.0,55.0,,55.75,56.0,,357.5,415.0,417.2,417.2,417.8,0.57,27.6,41.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 06:00,80.918403,26.839049,False,40.0,44.0,,46.5,47.5,,263.8,310.2,314.2,314.8,315.0,0.58,29.2,36.3,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 07:00,80.918403,26.839049,False,33.75,36.5,,37.75,38.25,,223.0,260.2,262.5,263.0,263.0,0.57,31.4,31.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 08:00,80.918403,26.839049,False,28.75,31.0,,31.75,31.75,,191.8,223.2,224.8,225.0,225.2,0.56,31.9,30.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 09:00,80.918403,26.839049,False,27.75,32.0,,33.75,34.75,,181.8,215.0,218.0,218.8,218.8,0.6,31.2,30.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 10:00,80.918403,26.839049,False,26.0,27.75,,28.5,28.75,,175.2,204.5,205.8,206.0,206.0,0.57,29.6,31.3,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 11:00,80.918403,26.839049,False,29.75,33.25,,34.75,35.25,,200.2,235.5,238.2,238.5,238.5,0.6,28.5,33.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 12:00,80.918403,26.839049,False,36.75,42.5,,45.5,47.25,,245.8,291.5,296.8,297.5,298.0,0.61,27.1,35.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 13:00,80.918403,26.839049,False,77.0,83.0,,85.0,86.0,,531.0,619.8,624.8,625.5,625.8,0.59,25.9,38.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 14:00,80.918403,26.839049,False,59.5,66.0,,68.75,70.25,,408.8,480.2,486.2,486.8,487.0,0.59,25.3,41.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 15:00,80.918403,26.839049,False,51.0,54.75,,55.5,55.75,,357.8,416.5,419.2,419.8,419.8,0.57,24.8,43.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 16:00,80.918403,26.839049,False,58.75,63.0,,64.25,65.0,,413.0,481.2,484.8,485.2,485.8,0.58,24.2,45.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 17:00,80.918403,26.839049,False,55.5,59.0,,59.25,59.5,,395.5,459.0,461.5,461.5,461.5,0.56,23.5,46.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 18:00,80.918403,26.839049,False,48.75,51.0,,51.0,51.5,,346.8,402.5,404.5,404.5,404.8,0.55,23.0,46.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 19:00,80.918403,26.839049,False,48.25,50.5,,50.5,50.75,,346.2,401.5,403.5,403.5,403.5,0.55,22.5,47.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 20:00,80.918403,26.839049,False,58.25,61.5,,61.5,61.5,,421.2,488.0,490.2,490.5,490.8,0.56,22.0,50.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 21:00,80.918403,26.839049,False,67.0,70.0,,70.5,71.0,,485.5,562.8,565.2,565.5,565.8,0.56,21.4,52.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 22:00,80.918403,26.839049,False,72.5,76.5,,77.0,77.0,,530.5,615.2,617.8,618.2,618.5,0.56,20.9,55.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/01/2022 23:00,80.918403,26.839049,False,147.0,156.0,,157.25,158.0,,1072.5,1245.8,1253.0,1253.5,1254.0,0.58,20.4,56.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 00:00,80.918403,26.839049,False,122.25,128.75,,129.75,130.0,,897.8,1041.2,1046.2,1047.0,1047.2,0.56,20.0,57.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 01:00,80.918403,26.839049,False,133.25,140.25,,140.25,140.5,,979.8,1135.5,1141.0,1141.2,1141.5,0.55,19.9,58.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 02:00,80.918403,26.839049,False,112.5,118.5,,119.0,119.0,,814.8,945.2,950.0,950.5,950.5,0.56,21.3,52.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 03:00,80.918403,26.839049,False,92.75,98.0,,98.75,98.75,,662.5,768.8,772.8,773.0,773.2,0.57,23.2,46.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 04:00,80.918403,26.839049,False,80.0,84.75,,85.25,85.75,,556.0,645.5,649.0,649.5,649.5,0.57,26.1,40.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 05:00,80.918403,26.839049,False,56.0,59.75,,60.75,61.25,,381.5,443.5,446.8,447.0,447.0,0.58,28.4,35.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 06:00,80.918403,26.839049,False,47.25,50.0,,50.5,51.0,,317.5,368.5,371.0,371.2,371.2,0.57,30.0,31.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 07:00,80.918403,26.839049,False,45.5,48.0,,48.5,48.75,,303.5,352.5,354.0,354.2,354.2,0.56,31.5,30.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 08:00,80.918403,26.839049,False,45.75,48.5,,48.5,49.0,,302.5,351.0,353.2,353.2,353.2,0.56,32.1,29.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 09:00,80.918403,26.839049,False,40.5,43.0,,43.25,43.5,,270.2,313.5,315.2,315.2,315.2,0.56,31.6,29.2,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 10:00,80.918403,26.839049,False,34.5,37.75,,39.25,40.0,,227.0,266.2,269.2,269.5,269.5,0.58,30.6,30.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 11:00,80.918403,26.839049,False,42.5,45.0,,45.75,45.75,,286.5,333.0,335.0,335.2,335.2,0.57,29.4,36.8,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 12:00,80.918403,26.839049,False,54.25,57.75,,58.0,58.25,,373.0,433.0,435.5,435.5,435.5,0.57,28.0,39.0,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 13:00,80.918403,26.839049,False,61.25,65.25,,65.75,66.25,,422.0,490.8,493.5,494.0,494.0,0.57,26.8,42.5,15.0,4.0
India,81432130005,IITK07_Rajendra Nagar,03/02/2022 14:00,80.918403,26.839049,False,68.5,73.25,,74.0,74.5,,476.0,553.8,557.5,557.8,557.8,0.57,25.9,45.2,15.0,4.0
