Serial Number,Country,Site Name,Timestamp (UTC),Year,Month,Day,Hour,Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 06:57,2021.0,7.0,15.0,6.0,90.40947,23.74354,False,7,8,,8,8,,57,67,67,67,67,0.54,0.0,30.4,62,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 07:12,2021.0,7.0,15.0,7.0,90.40947,23.74354,False,8,9,,9,9,,63,74,75,75,75,0.53,0.0,30.2,63,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 08:13,2021.0,7.0,15.0,8.0,90.40947,23.74354,False,12,13,,13,13,,97,115,115,115,115,0.53,0.0,29.8,66,1.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 08:28,2021.0,7.0,15.0,8.0,90.40947,23.74354,False,10,11,,11,11,,82,96,97,97,97,0.53,0.0,29.9,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 08:43,2021.0,7.0,15.0,8.0,90.40947,23.74354,False,10,11,,11,11,,81,95,96,96,96,0.51,0.0,29.8,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 08:58,2021.0,7.0,15.0,8.0,90.40947,23.74354,False,11,11,,11,11,,84,99,100,100,100,0.55,0.0,30.0,66,4.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 09:13,2021.0,7.0,15.0,9.0,90.40947,23.74354,False,10,11,,11,11,,78,91,92,92,92,0.53,0.0,31.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 09:28,2021.0,7.0,15.0,9.0,90.40947,23.74354,False,9,10,,10,10,,71,84,84,84,84,0.54,0.0,32.3,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 09:43,2021.0,7.0,15.0,9.0,90.40947,23.74354,False,9,10,,10,10,,69,82,82,82,82,0.53,0.0,32.9,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 09:58,2021.0,7.0,15.0,9.0,90.40947,23.74354,False,9,9,,9,9,,67,79,79,79,79,0.52,0.0,33.3,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 10:13,2021.0,7.0,15.0,10.0,90.40947,23.74354,False,9,9,,9,9,,66,78,78,78,78,0.51,0.0,33.6,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 10:28,2021.0,7.0,15.0,10.0,90.40947,23.74354,False,8,9,,9,9,,63,74,75,75,75,0.52,0.0,33.8,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 10:43,2021.0,7.0,15.0,10.0,90.40947,23.74354,False,8,9,,9,9,,62,73,74,74,74,0.5,0.0,33.9,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 10:58,2021.0,7.0,15.0,10.0,90.40947,23.74354,False,8,9,,9,9,,62,74,74,74,74,0.51,0.0,34.0,64,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 11:13,2021.0,7.0,15.0,11.0,90.40947,23.74354,False,8,9,,9,9,,63,75,75,75,75,0.5,0.0,34.1,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 11:28,2021.0,7.0,15.0,11.0,90.40947,23.74354,False,8,9,,9,9,,63,75,75,75,75,0.5,0.0,34.2,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 11:43,2021.0,7.0,15.0,11.0,90.40947,23.74354,False,9,9,,9,9,,65,77,77,77,77,0.51,0.0,34.3,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 11:58,2021.0,7.0,15.0,11.0,90.40947,23.74354,False,9,9,,9,9,,65,76,77,77,77,0.51,0.0,34.3,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 12:13,2021.0,7.0,15.0,12.0,90.40947,23.74354,False,8,9,,9,9,,64,75,76,76,76,0.51,0.0,34.4,65,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 12:28,2021.0,7.0,15.0,12.0,90.40947,23.74354,False,8,9,,9,9,,63,74,74,74,74,0.51,0.0,34.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 12:43,2021.0,7.0,15.0,12.0,90.40947,23.74354,False,8,8,,8,8,,61,72,72,72,72,0.52,0.0,34.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 12:58,2021.0,7.0,15.0,12.0,90.40947,23.74354,False,8,8,,8,8,,57,67,68,68,68,0.52,0.0,34.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 13:13,2021.0,7.0,15.0,13.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.53,0.0,34.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 13:28,2021.0,7.0,15.0,13.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.5,0.0,34.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 13:43,2021.0,7.0,15.0,13.0,90.40947,23.74354,False,7,7,,7,7,,52,62,62,62,62,0.51,0.0,34.6,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 13:58,2021.0,7.0,15.0,13.0,90.40947,23.74354,False,7,8,,8,8,,55,65,66,66,66,0.52,0.0,34.6,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 14:13,2021.0,7.0,15.0,14.0,90.40947,23.74354,False,8,8,,8,8,,57,67,67,67,67,0.51,0.0,34.6,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 14:28,2021.0,7.0,15.0,14.0,90.40947,23.74354,False,8,8,,8,8,,57,68,68,68,68,0.51,0.0,34.6,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 14:43,2021.0,7.0,15.0,14.0,90.40947,23.74354,False,8,8,,8,8,,59,69,70,70,70,0.51,0.0,34.6,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 14:58,2021.0,7.0,15.0,14.0,90.40947,23.74354,False,8,8,,8,8,,59,70,70,70,70,0.51,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 15:13,2021.0,7.0,15.0,15.0,90.40947,23.74354,False,8,8,,8,8,,58,69,69,69,69,0.52,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 15:28,2021.0,7.0,15.0,15.0,90.40947,23.74354,False,8,8,,8,8,,58,69,69,69,69,0.52,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 15:43,2021.0,7.0,15.0,15.0,90.40947,23.74354,False,8,8,,8,8,,58,68,69,69,69,0.51,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 15:58,2021.0,7.0,15.0,15.0,90.40947,23.74354,False,8,8,,8,8,,57,67,68,68,68,0.52,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 16:13,2021.0,7.0,15.0,16.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.52,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 16:28,2021.0,7.0,15.0,16.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,65,65,0.53,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 16:43,2021.0,7.0,15.0,16.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.52,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 16:58,2021.0,7.0,15.0,16.0,90.40947,23.74354,False,8,8,,8,8,,57,67,68,68,68,0.53,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 17:13,2021.0,7.0,15.0,17.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.51,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 17:28,2021.0,7.0,15.0,17.0,90.40947,23.74354,False,7,7,,7,7,,54,63,63,63,63,0.51,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 17:43,2021.0,7.0,15.0,17.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.51,0.0,34.7,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 17:58,2021.0,7.0,15.0,17.0,90.40947,23.74354,False,7,7,,7,7,,53,62,62,62,62,0.51,0.0,34.8,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 18:13,2021.0,7.0,15.0,18.0,90.40947,23.74354,False,7,7,,7,7,,52,61,62,62,62,0.52,0.0,34.8,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 18:28,2021.0,7.0,15.0,18.0,90.40947,23.74354,False,7,7,,7,7,,53,63,63,63,63,0.51,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 18:43,2021.0,7.0,15.0,18.0,90.40947,23.74354,False,7,8,,8,8,,55,65,66,66,66,0.52,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 18:58,2021.0,7.0,15.0,18.0,90.40947,23.74354,False,7,8,,8,8,,56,66,66,66,66,0.52,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 19:13,2021.0,7.0,15.0,19.0,90.40947,23.74354,False,8,8,,8,8,,57,67,68,68,68,0.53,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 19:28,2021.0,7.0,15.0,19.0,90.40947,23.74354,False,8,8,,8,8,,57,68,68,68,68,0.52,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 19:43,2021.0,7.0,15.0,19.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,65,65,0.52,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 19:58,2021.0,7.0,15.0,19.0,90.40947,23.74354,False,7,8,,8,8,,55,65,66,66,66,0.52,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 20:13,2021.0,7.0,15.0,20.0,90.40947,23.74354,False,7,8,,8,8,,55,65,66,66,66,0.53,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 20:28,2021.0,7.0,15.0,20.0,90.40947,23.74354,False,8,8,,8,8,,59,70,70,70,70,0.54,0.0,34.8,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 20:43,2021.0,7.0,15.0,20.0,90.40947,23.74354,False,9,9,,9,9,,64,76,76,76,76,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 20:58,2021.0,7.0,15.0,20.0,90.40947,23.74354,False,9,9,,9,9,,68,80,80,80,80,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 21:13,2021.0,7.0,15.0,21.0,90.40947,23.74354,False,9,10,,10,10,,68,81,81,81,81,0.55,0.0,34.8,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 21:28,2021.0,7.0,15.0,21.0,90.40947,23.74354,False,9,10,,10,10,,70,82,82,82,83,0.54,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 21:43,2021.0,7.0,15.0,21.0,90.40947,23.74354,False,9,10,,10,10,,70,82,83,83,83,0.53,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 21:58,2021.0,7.0,15.0,21.0,90.40947,23.74354,False,9,9,,9,9,,67,79,80,80,80,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 22:13,2021.0,7.0,15.0,22.0,90.40947,23.74354,False,9,9,,9,9,,66,78,79,79,79,0.53,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 22:28,2021.0,7.0,15.0,22.0,90.40947,23.74354,False,9,10,,10,10,,69,81,82,82,82,0.53,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 22:43,2021.0,7.0,15.0,22.0,90.40947,23.74354,False,10,10,,10,10,,72,85,85,85,85,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 22:58,2021.0,7.0,15.0,22.0,90.40947,23.74354,False,10,11,,11,11,,76,89,90,90,90,0.53,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 23:13,2021.0,7.0,15.0,23.0,90.40947,23.74354,False,10,11,,11,11,,79,93,93,93,93,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 23:28,2021.0,7.0,15.0,23.0,90.40947,23.74354,False,11,11,,11,11,,81,95,96,96,96,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 23:43,2021.0,7.0,15.0,23.0,90.40947,23.74354,False,11,11,,11,11,,80,94,94,94,94,0.53,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/15/2021 23:58,2021.0,7.0,15.0,23.0,90.40947,23.74354,False,10,11,,11,11,,79,93,93,93,93,0.54,0.0,34.8,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 00:13,2021.0,7.0,16.0,0.0,90.40947,23.74354,False,10,11,,11,11,,76,90,90,90,90,0.53,0.0,34.8,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 00:28,2021.0,7.0,16.0,0.0,90.40947,23.74354,False,10,10,,10,10,,75,88,88,89,89,0.54,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 00:43,2021.0,7.0,16.0,0.0,90.40947,23.74354,False,9,10,,10,10,,71,84,84,84,84,0.54,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 00:58,2021.0,7.0,16.0,0.0,90.40947,23.74354,False,9,10,,10,10,,69,81,82,82,82,0.53,0.0,34.8,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 01:13,2021.0,7.0,16.0,1.0,90.40947,23.74354,False,9,9,,9,9,,66,77,78,78,78,0.54,0.0,34.8,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 01:28,2021.0,7.0,16.0,1.0,90.40947,23.74354,False,8,9,,9,9,,64,75,75,75,75,0.54,0.0,34.8,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 01:43,2021.0,7.0,16.0,1.0,90.40947,23.74354,False,8,8,,8,8,,60,70,71,71,71,0.52,0.0,34.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 01:58,2021.0,7.0,16.0,1.0,90.40947,23.74354,False,7,8,,8,8,,57,67,67,67,67,0.54,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 02:13,2021.0,7.0,16.0,2.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.52,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 02:28,2021.0,7.0,16.0,2.0,90.40947,23.74354,False,7,7,,7,7,,52,61,61,61,61,0.53,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 02:43,2021.0,7.0,16.0,2.0,90.40947,23.74354,False,8,8,,8,8,,58,68,69,69,69,0.53,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 02:58,2021.0,7.0,16.0,2.0,90.40947,23.74354,False,7,8,,8,8,,55,65,66,66,66,0.53,0.0,34.9,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 03:13,2021.0,7.0,16.0,3.0,90.40947,23.74354,False,7,7,,7,7,,53,62,62,62,62,0.52,0.0,34.9,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 03:28,2021.0,7.0,16.0,3.0,90.40947,23.74354,False,7,7,,7,7,,53,63,63,63,63,0.52,0.0,35.0,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 03:43,2021.0,7.0,16.0,3.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,65,65,0.52,0.0,35.0,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 03:58,2021.0,7.0,16.0,3.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,65,65,0.51,0.0,35.0,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 04:13,2021.0,7.0,16.0,4.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.52,0.0,35.0,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 04:28,2021.0,7.0,16.0,4.0,90.40947,23.74354,False,7,8,,8,8,,55,64,65,65,65,0.51,0.0,35.0,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 04:43,2021.0,7.0,16.0,4.0,90.40947,23.74354,False,7,8,,8,8,,54,64,65,65,65,0.51,0.0,35.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 04:58,2021.0,7.0,16.0,4.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,66,66,0.52,0.0,35.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 05:13,2021.0,7.0,16.0,5.0,90.40947,23.74354,False,9,9,,9,9,,68,80,80,80,80,0.51,0.0,35.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 05:28,2021.0,7.0,16.0,5.0,90.40947,23.74354,False,9,10,,10,10,,71,84,84,84,84,0.52,0.0,35.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 05:43,2021.0,7.0,16.0,5.0,90.40947,23.74354,False,11,11,,11,11,,81,96,96,96,96,0.53,0.0,35.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 05:58,2021.0,7.0,16.0,5.0,90.40947,23.74354,False,10,11,,11,11,,79,93,93,93,93,0.52,0.0,35.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 06:13,2021.0,7.0,16.0,6.0,90.40947,23.74354,False,10,10,,10,10,,74,88,88,88,88,0.52,0.0,35.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 06:28,2021.0,7.0,16.0,6.0,90.40947,23.74354,False,10,10,,10,10,,74,87,88,88,88,0.53,0.0,35.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 06:43,2021.0,7.0,16.0,6.0,90.40947,23.74354,False,10,10,,10,10,,74,87,88,88,88,0.53,0.0,35.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 06:58,2021.0,7.0,16.0,6.0,90.40947,23.74354,False,10,10,,10,10,,72,85,85,85,85,0.53,0.0,35.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 07:13,2021.0,7.0,16.0,7.0,90.40947,23.74354,False,9,10,,10,10,,70,83,83,83,83,0.53,0.0,35.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 07:28,2021.0,7.0,16.0,7.0,90.40947,23.74354,False,9,10,,10,10,,70,82,83,83,83,0.55,0.0,35.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 07:43,2021.0,7.0,16.0,7.0,90.40947,23.74354,False,9,9,,9,9,,67,79,80,80,80,0.52,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 07:58,2021.0,7.0,16.0,7.0,90.40947,23.74354,False,9,9,,9,9,,65,76,77,77,77,0.53,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 08:13,2021.0,7.0,16.0,8.0,90.40947,23.74354,False,8,9,,9,9,,61,72,72,72,72,0.53,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 08:28,2021.0,7.0,16.0,8.0,90.40947,23.74354,False,8,9,,9,9,,61,72,73,73,73,0.51,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 08:43,2021.0,7.0,16.0,8.0,90.40947,23.74354,False,10,11,,11,11,,78,92,93,93,93,0.55,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 08:58,2021.0,7.0,16.0,8.0,90.40947,23.74354,False,11,11,,11,11,,80,95,95,95,95,0.54,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 09:13,2021.0,7.0,16.0,9.0,90.40947,23.74354,False,11,11,,11,11,,81,96,96,96,96,0.56,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 09:28,2021.0,7.0,16.0,9.0,90.40947,23.74354,False,11,11,,11,11,,81,95,95,95,95,0.53,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 09:43,2021.0,7.0,16.0,9.0,90.40947,23.74354,False,11,11,,11,11,,81,96,96,97,97,0.54,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 09:58,2021.0,7.0,16.0,9.0,90.40947,23.74354,False,11,12,,12,12,,82,97,97,97,97,0.54,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 10:13,2021.0,7.0,16.0,10.0,90.40947,23.74354,False,11,12,,12,12,,83,98,99,99,99,0.52,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 10:28,2021.0,7.0,16.0,10.0,90.40947,23.74354,False,11,12,,12,12,,86,101,101,101,101,0.52,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 10:43,2021.0,7.0,16.0,10.0,90.40947,23.74354,False,12,12,,12,12,,87,102,103,103,103,0.52,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 10:58,2021.0,7.0,16.0,10.0,90.40947,23.74354,False,12,12,,12,12,,87,102,103,103,103,0.51,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 11:13,2021.0,7.0,16.0,11.0,90.40947,23.74354,False,13,13,,13,13,,94,111,112,112,112,0.53,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 11:28,2021.0,7.0,16.0,11.0,90.40947,23.74354,False,13,14,,14,14,,101,119,120,120,120,0.55,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 11:43,2021.0,7.0,16.0,11.0,90.40947,23.74354,False,14,14,,14,14,,102,120,121,121,121,0.57,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 11:58,2021.0,7.0,16.0,11.0,90.40947,23.74354,False,13,14,,14,14,,100,118,119,119,119,0.57,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 12:13,2021.0,7.0,16.0,12.0,90.40947,23.74354,False,14,14,,14,14,,103,121,122,122,122,0.57,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 12:28,2021.0,7.0,16.0,12.0,90.40947,23.74354,False,14,15,,15,15,,107,126,127,127,127,0.57,0.0,35.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 12:43,2021.0,7.0,16.0,12.0,90.40947,23.74354,False,17,18,,18,18,,124,146,147,147,147,0.59,0.0,35.5,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 12:58,2021.0,7.0,16.0,12.0,90.40947,23.74354,False,28,31,,31,31,,213,252,254,254,254,0.62,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 13:13,2021.0,7.0,16.0,13.0,90.40947,23.74354,False,38,42,,43,43,,282,335,338,338,338,0.64,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 13:28,2021.0,7.0,16.0,13.0,90.40947,23.74354,False,37,40,,41,41,,274,324,327,328,328,0.64,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 13:43,2021.0,7.0,16.0,13.0,90.40947,23.74354,False,34,37,,38,38,,256,303,305,306,306,0.62,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 13:58,2021.0,7.0,16.0,13.0,90.40947,23.74354,False,28,30,,30,30,,210,249,250,250,250,0.6,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 14:13,2021.0,7.0,16.0,14.0,90.40947,23.74354,False,23,25,,25,25,,176,208,209,209,209,0.59,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 14:28,2021.0,7.0,16.0,14.0,90.40947,23.74354,False,22,23,,23,23,,166,196,197,197,197,0.57,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 14:43,2021.0,7.0,16.0,14.0,90.40947,23.74354,False,24,25,,25,25,,178,210,211,211,211,0.58,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 14:58,2021.0,7.0,16.0,14.0,90.40947,23.74354,False,21,22,,22,22,,155,182,183,183,183,0.58,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 15:13,2021.0,7.0,16.0,15.0,90.40947,23.74354,False,19,20,,20,20,,142,168,168,169,169,0.58,0.0,35.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 15:28,2021.0,7.0,16.0,15.0,90.40947,23.74354,False,16,17,,17,17,,121,143,144,144,144,0.57,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 15:43,2021.0,7.0,16.0,15.0,90.40947,23.74354,False,15,16,,16,16,,113,133,134,134,134,0.58,0.0,35.4,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 15:58,2021.0,7.0,16.0,15.0,90.40947,23.74354,False,14,14,,14,14,,102,120,121,121,121,0.58,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 16:13,2021.0,7.0,16.0,16.0,90.40947,23.74354,False,12,13,,13,13,,93,109,110,110,110,0.57,0.0,35.3,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/16/2021 16:28,2021.0,7.0,16.0,16.0,90.40947,23.74354,False,11,12,,12,12,,83,98,99,99,99,0.55,0.0,35.3,66,0.0,15.0
